value,kind,dimension,credit,credit_share,rating,rating_pct,color,marker,node_size
measles outbreak,term,term,0.2257946915692407,0.0194185639839317,5,0.1052379268508709,#2ca02c,^,80.0
measles vaccine,term,term,0.1144847899080283,0.0115544220726067,4,0.7861018479728192,#2ca02c,^,80.0
measurable,term,term,0.0422231314739409,0.006534421025085,2,0.4061642536320331,#2ca02c,^,80.0
measure,term,term,1.873566243506052e-05,1.873566243506048e-05,1,0.5389678032946864,#2ca02c,^,80.0
measured,term,term,0.1189696093322775,0.0092625141044266,3,0.448068600074741,#2ca02c,^,80.0
measurement,term,term,0.0862611297815306,0.0061812685534558,1,0.9264888648228652,#2ca02c,^,80.0
measuring,term,term,0.0570342463189258,0.0086466021906498,3,0.6673670013926488,#2ca02c,^,80.0
meat,term,term,0.1442691024473137,0.0084547687809093,2,0.8863225795396544,#2ca02c,^,80.0
mechanism,term,term,0.1906606318716143,0.009084923879754,3,0.133167590873759,#2ca02c,^,80.0
med,term,term,0.073817173593203,0.0058647397771093,1,0.9055352871499568,#2ca02c,^,80.0
medal,term,term,0.0268166620737219,0.0041372476683713,1,0.7417456319597215,#2ca02c,^,80.0
median,term,term,0.0794038087745354,0.0090459850768829,3,0.6792988541112814,#2ca02c,^,80.0
medical,term,term,3.728122356279371e-05,3.728122356279381e-05,2,0.0376201876876961,#2ca02c,^,80.0
medical care,term,term,0.1610575400291991,0.0138511057297934,5,0.0228068719392493,#2ca02c,^,80.0
medical center,term,term,0.1449947770402667,0.0124696924260016,5,0.0023538481889831,#2ca02c,^,80.0
medical device,term,term,0.0940044274000834,0.0094874334987805,3,0.929384976590444,#2ca02c,^,80.0
medical officer,term,term,0.1508613285972875,0.0150358202425837,5,0.0395500601580264,#2ca02c,^,80.0
medical professional,term,term,0.0816929753829088,0.0082448954022582,3,0.2358266840159752,#2ca02c,^,80.0
medical research,term,term,0.092093010253435,0.0092945229777678,3,0.8217064338176137,#2ca02c,^,80.0
medical school,term,term,0.0898912495405748,0.0107314505464735,4,0.4851247206083431,#2ca02c,^,80.0
medically,term,term,0.0676624013535875,0.0105516345076014,4,0.4347610844867997,#2ca02c,^,80.0
medicare,term,term,0.1272711481704869,0.00745861804093,2,0.3254028190275877,#2ca02c,^,80.0
medicine,term,term,0.000540766596361,0.000540766596361,4,0.0557708609831324,#2ca02c,^,80.0
mediterranean,term,term,0.0588570643395884,0.0063159633851713,2,0.0,#2ca02c,^,80.0
medium,term,term,0.0034514528842492,0.0034514528842492,5,0.0105641296182606,#2ca02c,^,80.0
medium contact,term,term,0.2689437152983328,0.0097981996711434,3,0.7794758228996327,#2ca02c,^,80.0
medium facebook,term,term,0.0643300492949042,0.0055324470634842,1,0.7561860012793904,#2ca02c,^,80.0
member,term,term,0.0015412343325991,0.0015412343325991,4,0.9824336348303934,#2ca02c,^,80.0
member state,term,term,0.1156661615259915,0.0042139677611325,1,0.8384323308862407,#2ca02c,^,80.0
membership,term,term,0.0602436464382264,0.0064322201694101,2,0.0,#2ca02c,^,80.0
memorial,term,term,0.0681683231333094,0.0058846822708195,1,0.9192029546893457,#2ca02c,^,80.0
memory,term,term,0.1432673204648736,0.0102661973587669,3,0.9205567124947732,#2ca02c,^,80.0
meningitis,term,term,0.0543922158786472,0.0052466126536764,1,0.7510840025899953,#2ca02c,^,80.0
meningococcal,term,term,0.0134699286692547,0.0018775460344787,1,0.3034741629323174,#2ca02c,^,80.0
menopause,term,term,0.0158230649142336,0.0012863354849026,1,0.0924169121888744,#2ca02c,^,80.0
mental,term,term,0.0010003982393812,0.0010003982393812,4,0.1604911054581707,#2ca02c,^,80.0
mental health,term,term,0.3823306241308382,0.013929129340209,4,0.8301040611850694,#2ca02c,^,80.0
mention,term,term,0.100660806556955,0.0152605496988767,5,0.0260643464026822,#2ca02c,^,80.0
mentioned,term,term,0.1621090663181675,0.0100108655759816,3,0.976482530989278,#2ca02c,^,80.0
mentor,term,term,0.0251312469376224,0.0046914995971002,2,0.0,#2ca02c,^,80.0
menu,term,term,0.0403801482817969,0.0067228006606304,2,0.6461862833569011,#2ca02c,^,80.0
merck,term,term,0.0350975995523282,0.0039984525513919,1,0.6382412253031025,#2ca02c,^,80.0
merely,term,term,0.0366322208295519,0.0067429475933306,2,0.8759881009613943,#2ca02c,^,80.0
messaging,term,term,0.0954333522814107,0.0102409721839986,4,0.2923627145425106,#2ca02c,^,80.0
met,term,term,0.1833653855187729,0.0097378965200945,3,0.5036994848351177,#2ca02c,^,80.0
meta,term,term,0.0595251731921876,0.0063555087089063,1,1.0,#2ca02c,^,80.0
metabolic,term,term,0.1007002003509203,0.0053478366584605,1,0.6579639797193061,#2ca02c,^,80.0
metabolism,term,term,0.0545793222367787,0.0068152518069878,2,0.2463640368284505,#2ca02c,^,80.0
metal,term,term,0.0701002473605736,0.0075224716113309,2,0.8079122861274979,#2ca02c,^,80.0
meter,term,term,0.0512174089237048,0.0095612626753654,4,0.056854676412984,#2ca02c,^,80.0
methodology,term,term,0.0817831925440522,0.0070599962136936,2,0.3620340841724504,#2ca02c,^,80.0
metric,term,term,0.0925414352286049,0.0066313003889351,1,1.0,#2ca02c,^,80.0
metro,term,term,0.0586866868871247,0.0088971182780722,3,0.8036271972294038,#2ca02c,^,80.0
mexico,term,term,0.2534316208150519,0.0120759433199498,4,1.0,#2ca02c,^,80.0
meziesblog.com,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
miami,term,term,0.0577225676191557,0.007257215764998,2,0.6980711170025691,#2ca02c,^,80.0
michael,term,term,0.2256946050059554,0.0132266415195927,5,0.0171884167227043,#2ca02c,^,80.0
michelle,term,term,0.0607522256380639,0.0094969237529097,3,0.9211767122696972,#2ca02c,^,80.0
michigan,term,term,0.1949156247072256,0.0092876730558212,3,0.2487516680617802,#2ca02c,^,80.0
microbe,term,term,0.0358729905349282,0.0066031949391921,2,0.8231560653790948,#2ca02c,^,80.0
microbial,term,term,0.0365477244613431,0.0062827281889567,2,0.7641755570668219,#2ca02c,^,80.0
microbiology,term,term,0.0562422159518473,0.0070228952685039,2,0.3596221896102496,#2ca02c,^,80.0
microbiome,term,term,0.0277287565986907,0.0039224565975676,1,0.6120290076422528,#2ca02c,^,80.0
microsoft,term,term,0.031068950439659,0.0057999497132703,2,0.4921433484138864,#2ca02c,^,80.0
mid,term,term,0.1982062361175571,0.0151122237773615,5,0.0478746131170937,#2ca02c,^,80.0
middle east,term,term,0.120909324941802,0.0103983200239071,4,0.4976243980328022,#2ca02c,^,80.0
middle income,term,term,0.0913363130275183,0.0091031704219447,3,0.4287229705197183,#2ca02c,^,80.0
midwife,term,term,0.0208905070620001,0.0032329996332666,1,0.3918304909986317,#2ca02c,^,80.0
might,term,term,0.002193691409556,0.002193691409556,4,0.6116494890787851,#2ca02c,^,80.0
migrant,term,term,0.0624405548934576,0.0071134664252988,2,0.6195079409462769,#2ca02c,^,80.0
migration,term,term,0.0442352622730127,0.0068245717977761,2,0.6237999021248849,#2ca02c,^,80.0
mike,term,term,0.1394902390809987,0.0138824881080884,5,0.0187633391375415,#2ca02c,^,80.0
mild,term,term,0.2421558406573534,0.014295566679196,5,0.0349676971853643,#2ca02c,^,80.0
mile,term,term,0.1824420006832332,0.0144949312787139,5,0.0308828389366907,#2ca02c,^,80.0
milestone,term,term,0.1541325541664291,0.008185442735575,2,0.5981674139942217,#2ca02c,^,80.0
military,term,term,0.202260782608041,0.01185332216939,4,0.7558851684566561,#2ca02c,^,80.0
milk,term,term,0.0094260174801061,0.0094260174801061,5,0.0426123250818374,#2ca02c,^,80.0
miller,term,term,0.0434809292751302,0.0061507286594906,2,0.0,#2ca02c,^,80.0
milligram,term,term,0.0481684511846397,0.004793869127771,1,0.7418889111320323,#2ca02c,^,80.0
million,term,term,0.000140269929807,0.000140269929807,3,0.0918387728283835,#2ca02c,^,80.0
million american,term,term,0.1412215182665656,0.0168593911767962,5,0.0443202135458077,#2ca02c,^,80.0
million child,term,term,0.0863769169480096,0.0087176240315379,3,0.4996937331567327,#2ca02c,^,80.0
million life,term,term,0.0893947223451794,0.0106721738419044,4,0.4663466582171933,#2ca02c,^,80.0
million people,term,term,0.3480213532387569,0.0126791685950804,4,0.5256364900880658,#2ca02c,^,80.0
millones,term,term,0.0173840589606661,0.002690344283062,1,0.2644388011678553,#2ca02c,^,80.0
milwaukee,term,term,0.040667472913994,0.0072018099652712,3,0.0,#2ca02c,^,80.0
min,term,term,0.1650419735232746,0.0101919840071959,4,0.0111477557673758,#2ca02c,^,80.0
mind,term,term,0.2492030576597379,0.0116741821262204,4,0.6953418965969389,#2ca02c,^,80.0
mineral,term,term,0.108212974790897,0.0082506924236434,3,0.0265558695747049,#2ca02c,^,80.0
minghui.org,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
minghui.org,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
mingomessenger.com,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
mingomessenger.com,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
minimal,term,term,0.0722341075303665,0.0112917972036495,4,0.8097724791625235,#2ca02c,^,80.0
minimize,term,term,0.0831818321722175,0.009659088859315,4,0.0025604800294071,#2ca02c,^,80.0
minimizing,term,term,0.0543821958740826,0.0090539702776085,4,0.0406296785908913,#2ca02c,^,80.0
minimum,term,term,0.1033549981278513,0.0098352995993771,3,0.9396960891180476,#2ca02c,^,80.0
minister health,term,term,0.0533508391801531,0.0053172912844027,1,0.9313619783321428,#2ca02c,^,80.0
ministry health,term,term,0.134916389452708,0.0049152950880483,2,0.0,#2ca02c,^,80.0
minneapolis,term,term,0.0244751888818457,0.0043343155244475,1,0.949601150986778,#2ca02c,^,80.0
minnesota,term,term,0.1449278403853433,0.0103851862891552,3,1.0,#2ca02c,^,80.0
minor,term,term,0.1052609821732255,0.0104758895166634,4,0.0501918146817134,#2ca02c,^,80.0
minority,term,term,0.0917810132169344,0.0088530944645748,3,0.4216177286087806,#2ca02c,^,80.0
misinformation,term,term,0.1696278122129836,0.0104751773887783,4,0.1519980365705951,#2ca02c,^,80.0
miss,term,term,0.1124855929571365,0.0107041703583457,4,0.2231410653320674,#2ca02c,^,80.0
missed,term,term,0.0934674138400958,0.0117512650114483,5,0.0051943870108087,#2ca02c,^,80.0
missing,term,term,0.1686343582126338,0.0133979205685547,5,0.0127812927085664,#2ca02c,^,80.0
mississippi,term,term,0.0883765751690601,0.0079681307334968,2,0.9572529437489902,#2ca02c,^,80.0
missouri,term,term,0.0771039505047774,0.0082323965247783,2,0.9343667404698046,#2ca02c,^,80.0
mistake,term,term,0.0799903984704177,0.0147239521012206,5,0.0125692332931544,#2ca02c,^,80.0
mit,term,term,0.0283510110351162,0.0044318934374925,1,0.8047819588735272,#2ca02c,^,80.0
mitigate,term,term,0.1349328009751169,0.0102879441292287,4,0.0,#2ca02c,^,80.0
mitigating,term,term,0.0488592904345284,0.0079866286386542,3,0.328787145689037,#2ca02c,^,80.0
mitigation,term,term,0.0543554826598559,0.0096258220301703,4,0.0277111455771557,#2ca02c,^,80.0
mix,term,term,0.1098964069058826,0.0117930054780624,4,0.9401085571437304,#2ca02c,^,80.0
mixed,term,term,0.105109889261254,0.0101387830246701,4,0.2559335074473341,#2ca02c,^,80.0
mmr,term,term,0.1449320407789009,0.0085560011572812,2,0.9117312350756288,#2ca02c,^,80.0
mmr vaccine,term,term,0.1044803280714791,0.0105447178598319,4,0.2472778216372602,#2ca02c,^,80.0
mobility,term,term,0.0511639864395463,0.0046130021673423,1,0.6158755423321477,#2ca02c,^,80.0
mode,term,term,0.0697600196447194,0.0074482842906483,2,0.5273797304572556,#2ca02c,^,80.0
model,term,term,2.9873757293936737e-05,2.987375729393667e-05,1,0.8593767848176802,#2ca02c,^,80.0
modeling,term,term,0.057889565870715,0.0062121409303278,1,1.0,#2ca02c,^,80.0
moderate,term,term,0.1692860229711029,0.0099208642583956,3,0.8581874705546557,#2ca02c,^,80.0
modern,term,term,0.1792947407698318,0.0095217187653721,3,0.3631400104833686,#2ca02c,^,80.0
modernization,term,term,0.0236852411101762,0.0036655106358007,1,0.4933651159911758,#2ca02c,^,80.0
modi,term,term,0.0207751438237986,0.0009899295852394,1,0.0,#2ca02c,^,80.0
modification,term,term,0.0511727031158033,0.0087968317893725,3,0.9302324698338328,#2ca02c,^,80.0
modified,term,term,0.0737193297697511,0.0115239704650473,4,0.9279906454041472,#2ca02c,^,80.0
module,term,term,0.0213943439518549,0.0037887281513351,1,0.8280458712011904,#2ca02c,^,80.0
mold,term,term,0.0311864979343002,0.0057405452475558,2,0.4970403326615906,#2ca02c,^,80.0
molecular,term,term,0.1159989674702347,0.0057453417597621,1,0.7626264480915661,#2ca02c,^,80.0
molecule,term,term,0.0669614698648582,0.008418784104632,3,0.3694514079945503,#2ca02c,^,80.0
mom,term,term,0.1182453929954355,0.0092061294186879,3,0.4100788641204905,#2ca02c,^,80.0
moment,term,term,0.2509685671356332,0.0117568892942653,4,0.7309547842050569,#2ca02c,^,80.0
momentum,term,term,0.0603450182303364,0.0085362902604548,3,0.4719099330057371,#2ca02c,^,80.0
monarez,term,term,0.0098788777206846,0.0011254394696784,1,0.0480558658736836,#2ca02c,^,80.0
monitor,term,term,0.2429302964757059,0.0115755582571131,4,0.639489167022839,#2ca02c,^,80.0
monkey,term,term,0.043190522634425,0.0060202393413132,2,0.2726782456110808,#2ca02c,^,80.0
monkeypox,term,term,0.091658085604662,0.0074513407251121,2,0.4255280791614048,#2ca02c,^,80.0
montana,term,term,0.06474063448785,0.008139567808922,3,0.1916832738493213,#2ca02c,^,80.0
month,term,term,0.0001426652264557,0.0001426652264557,3,0.0987354105808214,#2ca02c,^,80.0
monthly,term,term,0.0791383910175654,0.0075308383684317,2,0.52639599559079,#2ca02c,^,80.0
montreal,term,term,0.0178611424889664,0.0032877271711288,1,0.7056441968061232,#2ca02c,^,80.0
mood,term,term,0.05255955396712,0.0066080917634867,2,0.2710429569262507,#2ca02c,^,80.0
morbidity,term,term,0.1019182297259174,0.0116109138766986,4,0.8578264791127028,#2ca02c,^,80.0
moreover,item,source_feed_name,0.0080444285529951,0.002019341702626,2,0.3953225030535111,#17becf,o,80.0
moreover,term,term,0.107497565381075,0.0081961460717958,3,0.0,#2ca02c,^,80.0
moreover-social,item,feed_name,0.091965549464128,0.0389270434365443,4,1.0,#d62728,o,85.63949556039746
moreover_social,item,source_feed_name,0.0177122272877324,0.0044461876903851,3,0.0615198255445097,#17becf,o,80.0
mortality rate,term,term,0.129139794526615,0.0111061484460004,4,0.6996928899647558,#2ca02c,^,80.0
mosquito,term,term,3.476211810896725e-05,3.4762118108967177e-05,1,1.0,#2ca02c,^,80.0
mosquito borne,term,term,0.1024523178835331,0.0103400401406528,4,0.1380524947009858,#2ca02c,^,80.0
mostly,term,term,0.3001021503531597,0.0185324754159775,5,0.1410053785076285,#2ca02c,^,80.0
motivation,term,term,0.0467640644352632,0.008038965768399,3,0.5651491722605162,#2ca02c,^,80.0
motor,term,term,0.9155687420208356,0.1709183151544298,5,1.0,#2ca02c,^,376.02029333974554
mount,term,term,0.0565617533952491,0.0080011168905304,3,0.0401631967902813,#2ca02c,^,80.0
mountain,term,term,0.1042044262931505,0.0111821978962963,4,0.685186144569451,#2ca02c,^,80.0
mouse,term,term,0.0659362158988838,0.0070400163813833,2,0.3154716279645656,#2ca02c,^,80.0
mouth,term,term,0.1272351813356409,0.0122729640924677,5,0.006191589203567,#2ca02c,^,80.0
moved,term,term,0.1437081520110431,0.0129568875067034,5,0.016329347187858,#2ca02c,^,80.0
movie,term,term,0.0646343125762146,0.0105652425008637,4,0.387305763384405,#2ca02c,^,80.0
moving,term,term,0.2257001237588953,0.013226964941443,5,0.0171961967586784,#2ca02c,^,80.0
mozambique,term,term,0.0139639692805035,0.0024004729356307,1,0.5159811118812355,#2ca02c,^,80.0
mph,term,term,0.1053652020047913,0.0062201897209565,1,0.9227566578937568,#2ca02c,^,80.0
mpox,term,term,0.0010005691289595,0.0010005691289595,4,0.4816535504958006,#2ca02c,^,80.0
mrna,term,term,0.0631682621594283,0.0037019226001275,1,0.4292297011579359,#2ca02c,^,80.0
msc,term,term,0.0130897682438395,0.0022501936069772,1,0.4798050510062063,#2ca02c,^,80.0
msmash,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
much,term,term,0.0001618642217212,0.0001618642217212,3,0.0978626700454592,#2ca02c,^,80.0
multi,term,term,0.2039940651907483,0.0097202581150967,3,0.4953615229156403,#2ca02c,^,80.0
multidisciplinary,term,term,0.0397354798886656,0.0068307185543739,2,1.0,#2ca02c,^,80.0
multifaceted,term,term,0.0458854029395328,0.0085658841337208,3,0.6638947769957323,#2ca02c,^,80.0
multimedia,term,term,0.3117063134069163,0.0148527155414415,5,0.0849608101846897,#2ca02c,^,80.0
multimedia http,term,term,0.2648135321344677,0.0171415060524456,5,0.0706105710157998,#2ca02c,^,80.0
mumps,term,term,0.1135058509372075,0.0121190310831035,4,0.8084378230887771,#2ca02c,^,80.0
mundial,term,term,0.0341469837612743,0.0056850550272079,2,0.259952217985721,#2ca02c,^,80.0
municipal,term,term,0.0744260604119838,0.0070824112564707,2,0.340756389191686,#2ca02c,^,80.0
municipality,term,term,0.0638089715127259,0.0063504607494463,1,1.0,#2ca02c,^,80.0
mural,term,term,0.0103760806211853,0.001204872291391,1,0.0109813763712044,#2ca02c,^,80.0
muscle,term,term,0.2008477462084391,0.0106663237630079,4,0.0826623797121128,#2ca02c,^,80.0
museum,term,term,0.0396688675709494,0.0061861740577569,2,0.3011325292513775,#2ca02c,^,80.0
music,term,term,0.1196539321588723,0.0091230076007983,3,0.4512421645862192,#2ca02c,^,80.0
musk,term,term,0.0617917513863245,0.0101005922694666,4,0.1909853649074183,#2ca02c,^,80.0
must,term,term,0.0016045015776975,0.0016045015776975,4,0.3888895346678841,#2ca02c,^,80.0
mutation,term,term,0.0967224373094792,0.0076845522229545,2,0.7614401740916987,#2ca02c,^,80.0
mwb124,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
myopia,term,term,0.0064962000107366,0.0008111723826407,1,0.1022243963412632,#2ca02c,^,80.0
naci,term,term,0.0056294972838766,0.0009969286688708,1,0.2060410669838331,#2ca02c,^,80.0
nacional,term,term,0.0476488332137021,0.0067403123374927,2,0.3287927786559865,#2ca02c,^,80.0
nadda,term,term,0.0075263451867306,0.000946255740083,1,0.0542003497294314,#2ca02c,^,80.0
naloxone,term,term,0.0446664522546673,0.0063520993981764,2,0.4881778398160371,#2ca02c,^,80.0
named,term,term,0.1658473884978588,0.0102417215155695,4,0.0358854172965256,#2ca02c,^,80.0
narendra,term,term,0.0146338732089196,0.0016671467113217,1,0.1593354438016951,#2ca02c,^,80.0
narendra modi,term,term,0.0803004949397827,0.0081043587704431,3,0.1573821303410193,#2ca02c,^,80.0
narrative,term,term,0.1017755271725779,0.0098171541657647,4,0.111120074474042,#2ca02c,^,80.0
nasal,term,term,0.0603541446702156,0.0064766153758711,2,0.1075771505432176,#2ca02c,^,80.0
nasdaq,term,term,0.0979873335493949,0.0094517492217501,3,0.9240812793112404,#2ca02c,^,80.0
nation,term,term,0.0001459774473668,0.0001459774473668,3,0.0564176430149244,#2ca02c,^,80.0
national,term,term,0.0001239888175058,0.0001239888175058,3,0.0449615170163913,#2ca02c,^,80.0
national health,term,term,0.243260775543742,0.00886251477671,3,0.4171536860360676,#2ca02c,^,80.0
national institute,term,term,0.2731149428067819,0.0099501664867881,3,0.8383214254142446,#2ca02c,^,80.0
nationally,term,term,0.1182449746888675,0.0102075872514029,4,0.097917862427401,#2ca02c,^,80.0
nationalpost,item,publisher_name,5.807161522679557e-05,5.807161522679569e-05,3,0.3108262665515325,#e377c2,o,80.0
nationals-print,item,source_feed_name,0.0010120109565374,0.0002540386696939,1,0.4574351057847494,#17becf,o,80.0
nationals-web,item,source_feed_name,0.0971264286714106,0.0243810292491554,4,0.0154845778905054,#17becf,o,80.0
native,term,term,0.1104278653046062,0.0085974869182674,3,0.0,#2ca02c,^,80.0
naturally,term,term,0.1290435011581165,0.0116347062054516,4,0.9722732187067722,#2ca02c,^,80.0
nature,term,term,0.2144902086305179,0.0100480218154571,3,0.9957832130099308,#2ca02c,^,80.0
nausea,term,term,0.1168492133152757,0.0182220874036149,5,0.0507656590698345,#2ca02c,^,80.0
navigate,term,term,0.0857237946430207,0.0077289530781247,2,0.7417850933573459,#2ca02c,^,80.0
navigating,term,term,0.0540628287073542,0.0067507579049852,2,0.2111861402880451,#2ca02c,^,80.0
nbc,term,term,0.0941268928456728,0.0100499377850022,4,0.0830764273456923,#2ca02c,^,80.0
ncds,term,term,0.0187828235636974,0.0026180996770108,1,0.4491240140950079,#2ca02c,^,80.0
ncpdp,term,term,0.0010999617243649,0.0001798017476534,1,0.0,#2ca02c,^,80.0
nda,term,term,0.0185409398370142,0.001979618005058,1,0.2812383066232891,#2ca02c,^,80.0
nearby,term,term,0.0984689943523889,0.0139292346261072,5,0.0163104056196801,#2ca02c,^,80.0
nearly,term,term,0.0006088919014548,0.0006088919014548,4,0.0124710119800693,#2ca02c,^,80.0
nebraska,term,term,0.0503205914103878,0.0062834694071602,1,1.0,#2ca02c,^,80.0
necessarily,term,term,0.1506333334993516,0.0119677476084451,4,0.723851499312764,#2ca02c,^,80.0
necessity,term,term,0.0788458309954924,0.0119533189094321,5,0.0,#2ca02c,^,80.0
need,term,term,0.0,0.0,1,0.0,#2ca02c,^,80.0
needle,term,term,0.0612918361805697,0.0086702253073571,3,0.579960935941675,#2ca02c,^,80.0
negative,term,term,0.2090762578306878,0.0097943995354853,3,0.7751444158856082,#2ca02c,^,80.0
negatively,term,term,0.0459129961291536,0.0084512737623028,3,0.7801689565044183,#2ca02c,^,80.0
neglected,term,term,0.0683099342044972,0.0073303527472889,2,0.6792640205864954,#2ca02c,^,80.0
negotiating,term,term,0.0322952894333273,0.0057191785131114,2,0.4426755605454175,#2ca02c,^,80.0
negotiation,term,term,0.1268390674254861,0.007104420287674,1,0.914758796778009,#2ca02c,^,80.0
neighbor,term,term,0.1237590687904056,0.0132806105067211,5,0.0100310614258068,#2ca02c,^,80.0
neighborhood,term,term,0.1805766831231166,0.0105825438512521,4,0.1992667104941676,#2ca02c,^,80.0
neighboring,term,term,0.1116881427272501,0.017284775491843,5,0.0427151502274847,#2ca02c,^,80.0
neither,term,term,0.9159342055872848,0.1431808830340925,5,1.0,#2ca02c,^,314.99794267500346
neonatal,term,term,0.0363623037975654,0.0045716795918095,1,0.7302164483887361,#2ca02c,^,80.0
nepal,term,term,0.0186045173505365,0.0032946772654774,1,0.717972770872336,#2ca02c,^,80.0
nerve,term,term,0.0481598040488399,0.007453176141967,2,1.0,#2ca02c,^,80.0
nervous,term,term,0.0899563310367677,0.0112327347156979,4,1.0,#2ca02c,^,80.0
net,term,term,0.1305094878116088,0.0061138556814691,1,0.7874039581710871,#2ca02c,^,80.0
netherlands,term,term,0.0453825807285392,0.0074183193353632,3,0.0849469136812372,#2ca02c,^,80.0
neurological,term,term,0.0879064681279924,0.010014640495461,4,0.1813297665313679,#2ca02c,^,80.0
nevada,term,term,0.0779845439369021,0.0060715752720124,1,0.9454869810888272,#2ca02c,^,80.0
new,term,term,2.1046751365770777e-05,2.104675136577082e-05,1,0.6066313289416989,#2ca02c,^,80.0
new case,term,term,0.1257438336551375,0.0126907454540145,5,0.0068227777137295,#2ca02c,^,80.0
new delhi,term,term,0.0465035562969644,0.0046348465814492,1,0.789794084261379,#2ca02c,^,80.0
new jersey,term,term,0.1272823764559894,0.0109464086779896,4,0.6540909149436651,#2ca02c,^,80.0
new mexico,term,term,0.1420138510909113,0.014332803309321,5,0.0271431871288004,#2ca02c,^,80.0
new report,term,term,0.0936480926594983,0.0111799522231955,4,0.6272040168384959,#2ca02c,^,80.0
new study,term,term,0.1980636298871474,0.0170336655973771,5,0.0699274349015872,#2ca02c,^,80.0
new york,term,term,0.4718844399880186,0.0171917680232067,5,0.1181205040766343,#2ca02c,^,80.0
newborn,term,term,0.0977327890397764,0.0048406316574527,1,0.6040947490143794,#2ca02c,^,80.0
newly,term,term,0.1502861439233649,0.0092807541177037,3,0.426267533727319,#2ca02c,^,80.0
news,term,term,0.0005983604706628,0.0005983604706628,4,0.1091160088414704,#2ca02c,^,80.0
news content,term,term,0.0901343297342444,0.0077516403814856,3,0.1691817137063304,#2ca02c,^,80.0
news provided,term,term,0.0810793498833976,0.0069729032713045,1,1.0,#2ca02c,^,80.0
news release,term,term,0.4209844312466436,0.015337370911314,5,0.021545079219793,#2ca02c,^,80.0
newsletter,term,term,0.1513975505486265,0.0093493878010531,3,0.4779901597291687,#2ca02c,^,80.0
newspaper,term,term,0.0549554149079186,0.0091494042337313,4,0.0718091362917874,#2ca02c,^,80.0
newsroom,term,term,0.1188396108989878,0.0135386622295072,5,0.0153420871208213,#2ca02c,^,80.0
newswire today,term,term,0.1785914989086454,0.0153590433169255,5,0.0451331975934723,#2ca02c,^,80.0
newswireeditor,item,author_name,7.960783258933635e-05,7.960783258933635e-05,4,0.9853287568787245,#1f77b4,o,80.0
newsytoday,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
next,term,term,0.0001757137851721,0.0001757137851721,3,0.1339930712699643,#2ca02c,^,80.0
next generation,term,term,0.1087196685364479,0.0093499976687426,4,0.1983528362322931,#2ca02c,^,80.0
next year,term,term,0.1168697195346181,0.0116479956199675,4,0.8357601769037739,#2ca02c,^,80.0
nfl,term,term,0.0245498731598755,0.0045829687768495,1,1.0,#2ca02c,^,80.0
ngo,term,term,0.0486817869059275,0.0046325767299666,1,0.7175730961601146,#2ca02c,^,80.0
nhanes,term,term,0.0285060911085209,0.0046596575922132,1,0.9213073891013428,#2ca02c,^,80.0
nhi,term,term,0.0119823326805585,0.0013650730901631,1,0.0972823227030342,#2ca02c,^,80.0
nice,term,term,0.1136036102724097,0.0129421570459201,5,0.0088792786078512,#2ca02c,^,80.0
nigeria,term,term,0.072618004684451,0.0042869729066153,1,0.5481925997971204,#2ca02c,^,80.0
nile,term,term,0.0709420119363454,0.0050835367982267,1,0.747178200365217,#2ca02c,^,80.0
nile virus,term,term,0.0509244977538262,0.0050754663324909,1,0.8811972557872207,#2ca02c,^,80.0
nine,term,term,0.2329274044689241,0.0123699626022403,4,1.0,#2ca02c,^,80.0
nmac,term,term,0.0011357920696595,0.0002120295921019,1,0.045305025104132,#2ca02c,^,80.0
nobody,term,term,0.1088400298747245,0.0181205333778994,5,0.0390666674779412,#2ca02c,^,80.0
noise,term,term,0.0532694068654736,0.0082439345464082,3,0.3581380773071092,#2ca02c,^,80.0
nominated,term,term,0.0733599323774069,0.0129913233892001,5,0.0090226165782722,#2ca02c,^,80.0
nomination,term,term,0.0902436194638426,0.0077903489935484,2,0.7194573587296149,#2ca02c,^,80.0
nominee,term,term,0.0818242822701611,0.0087805801501494,3,0.593296531795996,#2ca02c,^,80.0
non,term,term,0.0005829926968931,0.0005829926968931,4,0.0026790819169551,#2ca02c,^,80.0
non communicable,term,term,0.0470808441379609,0.0047516525570045,1,0.7568361184436584,#2ca02c,^,80.0
non profit,term,term,0.1022321554324989,0.0101891208727069,3,0.9631932474933596,#2ca02c,^,80.0
noncommunicable,term,term,0.0139830809216292,0.0025738865870721,1,0.5147188963710492,#2ca02c,^,80.0
none,term,term,0.1878927901085547,0.0214054640653581,5,0.1005745968684175,#2ca02c,^,80.0
noon,term,term,0.0576746470933109,0.010213613446268,4,0.3552580634665648,#2ca02c,^,80.0
nordic,term,term,0.0534078447694543,0.0038270798471731,1,0.5419403271938917,#2ca02c,^,80.0
noreply@blogger.com (Ambrose Ehirim),item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
