kind,dimension,value,credit,credit_share,rating,rating_pct
item,publisher_name,Pasadena Now,0.0,0.0,1,0.0
item,publisher_name,Local 24,0.0,0.0,1,0.0
item,publisher_name,Louisville Business First,0.0,0.0,1,0.0
item,publisher_name,MSNBC,0.0,0.0,1,0.0
item,publisher_name,Madison,0.0,0.0,1,0.0
item,publisher_name,Malay Mail,0.0,0.0,1,0.0
item,publisher_name,PRLog,0.0,0.0,1,0.0
item,publisher_name,Telemundo 33,0.0,0.0,1,0.0
item,publisher_name,KPBS-FM,0.0,0.0,1,0.0
item,publisher_name,KPBS Television,0.0,0.0,1,0.0
item,publisher_name,Just The News,0.0,0.0,1,0.0
item,publisher_name,K-Hits 104.9 (KDHT),0.0,0.0,1,0.0
item,publisher_name,K-JAC (NBC),0.0,0.0,1,0.0
item,publisher_name,K13XD (CBS),0.0,0.0,1,0.0
item,publisher_name,KABC-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,USA Mail,0.0,0.0,1,0.0
item,publisher_name,KABC-LA (ABC),0.0,0.0,1,0.0
item,publisher_name,KAEF (ABC),0.0,0.0,1,0.0
item,publisher_name,KAET-PHX (PBS),0.0,0.0,1,0.0
item,publisher_name,KAGS (NBC),0.0,0.0,1,0.0
item,publisher_name,US And Canada Report,0.0,0.0,1,0.0
item,publisher_name,KALB (NBC),0.0,0.0,1,0.0
item,publisher_name,KAMC (ABC),0.0,0.0,1,0.0
item,publisher_name,UPI,0.0,0.0,1,0.0
item,publisher_name,KAMR (NBC),0.0,0.0,1,0.0
item,publisher_name,KAMU (PBS),0.0,0.0,1,0.0
item,publisher_name,K Pratcher Media,0.0,0.0,1,0.0
item,publisher_name,Univision Portland,0.0,0.0,1,0.0
item,publisher_name,KARK (NBC),0.0,0.0,1,0.0
item,publisher_name,Jessamine Journal,0.0,0.0,1,0.0
item,publisher_name,Houston Public Media PBS (KUHT),0.0,0.0,1,0.0
item,publisher_name,Verywell Health,0.0,0.0,1,0.0
item,publisher_name,ICI Radio-Canada Première CJBR,0.0,0.0,1,0.0
item,publisher_name,Vermont Public Radio,0.0,0.0,1,0.0
item,publisher_name,Iabc Nashville,0.0,0.0,1,0.0
item,publisher_name,Vax Before Trave,0.0,0.0,1,0.0
item,publisher_name,In The Headline,0.0,0.0,1,0.0
item,publisher_name,Investors Hangout,0.0,0.0,1,0.0
item,publisher_name,VYRE Business News Global,0.0,0.0,1,0.0
item,publisher_name,V103 (WVAZ),0.0,0.0,1,0.0
item,publisher_name,InvestorsObserver,0.0,0.0,1,0.0
item,publisher_name,Usa Newshour,0.0,0.0,1,0.0
item,publisher_name,Us Times Gazette,0.0,0.0,1,0.0
item,publisher_name,Upstract,0.0,0.0,1,0.0
item,publisher_name,Updategratis.com,0.0,0.0,1,0.0
item,publisher_name,KARE-MIN (NBC),0.0,0.0,1,0.0
item,publisher_name,KASU,0.0,0.0,1,0.0
item,publisher_name,Hot Air,0.0,0.0,1,0.0
item,publisher_name,KCAL CBS Live Stream,0.0,0.0,1,0.0
item,publisher_name,Toti,0.0,0.0,1,0.0
item,publisher_name,KCBS-LA (CBS),0.0,0.0,1,0.0
item,publisher_name,KCCI-DM (CBS),0.0,0.0,1,0.0
item,publisher_name,Todays Family Magazine,0.0,0.0,1,0.0
item,publisher_name,KCEN-WAC (NBC),0.0,0.0,1,0.0
item,publisher_name,KCFR-FM,0.0,0.0,1,0.0
item,publisher_name,KCMO Talk Radio,0.0,0.0,1,0.0
item,publisher_name,KCNC-DEN (CBS),0.0,0.0,1,0.0
item,publisher_name,KCOY-SBA (CBS),0.0,0.0,1,0.0
item,publisher_name,KCPQ-SEA (FOX),0.0,0.0,1,0.0
item,publisher_name,KCRA-SAC (NBC),0.0,0.0,1,0.0
item,publisher_name,Time Bulletin USA,0.0,0.0,1,0.0
item,publisher_name,Ticker Tech,0.0,0.0,1,0.0
item,publisher_name,KCRG-IOW (ABC),0.0,0.0,1,0.0
item,publisher_name,KCRW-FM (Radio),0.0,0.0,1,0.0
item,publisher_name,KCBS-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KBZK  (CBS),0.0,0.0,1,0.0
item,publisher_name,KATC (ABC),0.0,0.0,1,0.0
item,publisher_name,KBVU (FOX),0.0,0.0,1,0.0
item,publisher_name,KATH,0.0,0.0,1,0.0
item,publisher_name,KATU-POR (ABC),0.0,0.0,1,0.0
item,publisher_name,KATV (ABC),0.0,0.0,1,0.0
item,publisher_name,Tu Salud Magazine,0.0,0.0,1,0.0
item,publisher_name,KAUZ (CBS),0.0,0.0,1,0.0
item,publisher_name,Truthout,0.0,0.0,1,0.0
item,publisher_name,KAVU (ABC),0.0,0.0,1,0.0
item,publisher_name,KBAK (CBS),0.0,0.0,1,0.0
item,publisher_name,KBFX (FOX),0.0,0.0,1,0.0
item,publisher_name,KBGF (NBC),0.0,0.0,1,0.0
item,publisher_name,KBIA,0.0,0.0,1,0.0
item,publisher_name,KBJR (NBC),0.0,0.0,1,0.0
item,publisher_name,KBNZ,0.0,0.0,1,0.0
item,publisher_name,KBOI (CBS),0.0,0.0,1,0.0
item,publisher_name,KBTX-TV 3,0.0,0.0,1,0.0
item,publisher_name,Hot96,0.0,0.0,1,0.0
item,publisher_name,Hope Tribune,0.0,0.0,1,0.0
item,publisher_name,Then24,0.0,0.0,1,0.0
item,publisher_name,WCBS-NY (CBS),0.0,0.0,1,0.0
item,publisher_name,WCBI (CBS),0.0,0.0,1,0.0
item,publisher_name,Good word news,0.0,0.0,1,0.0
item,publisher_name,WCBD-CHS (NBC),0.0,0.0,1,0.0
item,publisher_name,WCAX-BUR (CBS),0.0,0.0,1,0.0
item,publisher_name,WCAV (CBS),0.0,0.0,1,0.0
item,publisher_name,WCAU-PHI (NBC),0.0,0.0,1,0.0
item,publisher_name,WBZ-BOS (CBS),0.0,0.0,1,0.0
item,publisher_name,WBZ Newsradio 1030,0.0,0.0,1,0.0
item,publisher_name,WBUR (Radio),0.0,0.0,1,0.0
item,publisher_name,WBTW (CBS),0.0,0.0,1,0.0
item,publisher_name,WBTV-CLT (CBS),0.0,0.0,1,0.0
item,publisher_name,WBRE (NBC),0.0,0.0,1,0.0
item,publisher_name,WBRC-BIRM (FOX),0.0,0.0,1,0.0
item,publisher_name,WBOY (NBC),0.0,0.0,1,0.0
item,publisher_name,WBOK 1230AM,0.0,0.0,1,0.0
item,publisher_name,WCBS CBS Live Stream,0.0,0.0,1,0.0
item,publisher_name,WCBS-NY (Radio),0.0,0.0,1,0.0
item,publisher_name,WBNS-CBO (CBS),0.0,0.0,1,0.0
item,publisher_name,WCCO-MIN (CBS),0.0,0.0,1,0.0
item,publisher_name,WDAY (ABC),0.0,0.0,1,0.0
item,publisher_name,WDAM 7 NBC,0.0,0.0,1,0.0
item,publisher_name,WDAM (NBC),0.0,0.0,1,0.0
item,publisher_name,WCVB-BOS (ABC),0.0,0.0,1,0.0
item,publisher_name,WCTV (CBS),0.0,0.0,1,0.0
item,publisher_name,WCSH (NBC),0.0,0.0,1,0.0
item,publisher_name,WCSC-CHS (CBS),0.0,0.0,1,0.0
item,publisher_name,WCPT 820,0.0,0.0,1,0.0
item,publisher_name,WCPO-CIN (ABC),0.0,0.0,1,0.0
item,publisher_name,WCNC-CLT (NBC),0.0,0.0,1,0.0
item,publisher_name,Global Reporter Journal,0.0,0.0,1,0.0
item,publisher_name,WCML (PBS),0.0,0.0,1,0.0
item,publisher_name,WCMH-CBO (NBC),0.0,0.0,1,0.0
item,publisher_name,WCIA (CBS),0.0,0.0,1,0.0
item,publisher_name,Global Reports,0.0,0.0,1,0.0
item,publisher_name,WBOC-16 (CBS),0.0,0.0,1,0.0
item,publisher_name,Gulf And Main Magazine,0.0,0.0,1,0.0
item,publisher_name,New England Cable News,0.0,0.0,1,0.0
item,publisher_name,WAPT (ABC),0.0,0.0,1,0.0
item,publisher_name,WANE (CBS),0.0,0.0,1,0.0
item,publisher_name,WAND (NBC),0.0,0.0,1,0.0
item,publisher_name,WAMU-FM (Radio),0.0,0.0,1,0.0
item,publisher_name,WALB (NBC),0.0,0.0,1,0.0
item,publisher_name,WALA (FOX),0.0,0.0,1,0.0
item,publisher_name,WAKA (CBS),0.0,0.0,1,0.0
item,publisher_name,WAJR AM 1440,0.0,0.0,1,0.0
item,publisher_name,WAGM (CBS),0.0,0.0,1,0.0
item,publisher_name,WAGA-ATL (FOX),0.0,0.0,1,0.0
item,publisher_name,WAFF (NBC),0.0,0.0,1,0.0
item,publisher_name,WAFB-BTR (CBS),0.0,0.0,1,0.0
item,publisher_name,WABI (CBS),0.0,0.0,1,0.0
item,publisher_name,WABC-AM (ABC),0.0,0.0,1,0.0
item,publisher_name,Vocal Media,0.0,0.0,1,0.0
item,publisher_name,Hitech Glitz,0.0,0.0,1,0.0
item,publisher_name,WAOW (ABC),0.0,0.0,1,0.0
item,publisher_name,WAVE-LOU (NBC),0.0,0.0,1,0.0
item,publisher_name,WBNG (CBS),0.0,0.0,1,0.0
item,publisher_name,Hawaii Public Radio,0.0,0.0,1,0.0
item,publisher_name,WBKB (CBS),0.0,0.0,1,0.0
item,publisher_name,WBFO-FM (Radio),0.0,0.0,1,0.0
item,publisher_name,Harbinger Times,0.0,0.0,1,0.0
item,publisher_name,WBFF-BAL (FOX),0.0,0.0,1,0.0
item,publisher_name,WBEZ-FM (Radio),0.0,0.0,1,0.0
item,publisher_name,WBEN-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,Hashtag Khabri,0.0,0.0,1,0.0
item,publisher_name,WBBM-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,WBBM CBS Live Stream,0.0,0.0,1,0.0
item,publisher_name,WBBJ-DT3 (CBS),0.0,0.0,1,0.0
item,publisher_name,WBBH-FTM (NBC),0.0,0.0,1,0.0
item,publisher_name,WBAY (ABC),0.0,0.0,1,0.0
item,publisher_name,WBAP-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,WBAL-BAL (NBC),0.0,0.0,1,0.0
item,publisher_name,WBAL-AM,0.0,0.0,1,0.0
item,publisher_name,KCSB-FM (Radio),0.0,0.0,1,0.0
item,publisher_name,KCUR-FM,0.0,0.0,1,0.0
item,publisher_name,KPAX (CBS),0.0,0.0,1,0.0
item,publisher_name,The Global European,0.0,0.0,1,0.0
item,publisher_name,KMIR (NBC),0.0,0.0,1,0.0
item,publisher_name,The Gateway Pundit,0.0,0.0,1,0.0
item,publisher_name,KMIZ (ABC),0.0,0.0,1,0.0
item,publisher_name,KMJ Now,0.0,0.0,1,0.0
item,publisher_name,KMOT (NBC),0.0,0.0,1,0.0
item,publisher_name,KMOV-STL (CBS),0.0,0.0,1,0.0
item,publisher_name,KMOX-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KMPH-FRES (FOX),0.0,0.0,1,0.0
item,publisher_name,KMSP-MIN (FOX),0.0,0.0,1,0.0
item,publisher_name,KMTR (NBC),0.0,0.0,1,0.0
item,publisher_name,KMTV (CBS),0.0,0.0,1,0.0
item,publisher_name,KMUW,0.0,0.0,1,0.0
item,publisher_name,KMVT (CBS),0.0,0.0,1,0.0
item,publisher_name,KNBN (NBC),0.0,0.0,1,0.0
item,publisher_name,KNDO (NBC),0.0,0.0,1,0.0
item,publisher_name,KMGH-DEN (ABC),0.0,0.0,1,0.0
item,publisher_name,KMET 1490AM,0.0,0.0,1,0.0
item,publisher_name,The Day Time Report,0.0,0.0,1,0.0
item,publisher_name,KMEG (CBS),0.0,0.0,1,0.0
item,publisher_name,The Journal,0.0,0.0,1,0.0
item,publisher_name,KKTV (CBS),0.0,0.0,1,0.0
item,publisher_name,KLAF,0.0,0.0,1,0.0
item,publisher_name,KLBJ-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KLBK (CBS),0.0,0.0,1,0.0
item,publisher_name,KLFY (CBS),0.0,0.0,1,0.0
item,publisher_name,KLIF-AM,0.0,0.0,1,0.0
item,publisher_name,KLRN,0.0,0.0,1,0.0
item,publisher_name,KLRU,0.0,0.0,1,0.0
item,publisher_name,KLST (CBS),0.0,0.0,1,0.0
item,publisher_name,KLTV (ABC),0.0,0.0,1,0.0
item,publisher_name,The Hearty Soul,0.0,0.0,1,0.0
item,publisher_name,KLVI NewsTalk 560,0.0,0.0,1,0.0
item,publisher_name,KMBZ-FM,0.0,0.0,1,0.0
item,publisher_name,KMCY (ABC),0.0,0.0,1,0.0
item,publisher_name,KNEB 960 AM,0.0,0.0,1,0.0
item,publisher_name,KNOE (CBS),0.0,0.0,1,0.0
item,publisher_name,KJZZ 91.5,0.0,0.0,1,0.0
item,publisher_name,KOGO-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KOIN-POR (CBS),0.0,0.0,1,0.0
item,publisher_name,KOKH-OKC (FOX),0.0,0.0,1,0.0
item,publisher_name,The Bharat Express News,0.0,0.0,1,0.0
item,publisher_name,KOLD (CBS),0.0,0.0,1,0.0
item,publisher_name,KOLN (CBS),0.0,0.0,1,0.0
item,publisher_name,KOLO (ABC),0.0,0.0,1,0.0
item,publisher_name,KOLR (CBS),0.0,0.0,1,0.0
item,publisher_name,KOMO-SEA (ABC),0.0,0.0,1,0.0
item,publisher_name,The Antlers American,0.0,0.0,1,0.0
item,publisher_name,KOMU (NBC),0.0,0.0,1,0.0
item,publisher_name,KOPB-FM (Radio),0.0,0.0,1,0.0
item,publisher_name,KOSA (CBS),0.0,0.0,1,0.0
item,publisher_name,KOTA (ABC),0.0,0.0,1,0.0
item,publisher_name,KOTV (CBS),0.0,0.0,1,0.0
item,publisher_name,KOVR-SAC (CBS),0.0,0.0,1,0.0
item,publisher_name,KOH-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KOFY-SF,0.0,0.0,1,0.0
item,publisher_name,KNOP (NBC),0.0,0.0,1,0.0
item,publisher_name,KOBI,0.0,0.0,1,0.0
item,publisher_name,KNOW-FM (Radio),0.0,0.0,1,0.0
item,publisher_name,KNSD-SD (NBC),0.0,0.0,1,0.0
item,publisher_name,KNSS Radio,0.0,0.0,1,0.0
item,publisher_name,KNTV-SF (NBC),0.0,0.0,1,0.0
item,publisher_name,KNVN-CR (NBC),0.0,0.0,1,0.0
item,publisher_name,The Conversation,0.0,0.0,1,0.0
item,publisher_name,KNX-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,The Connection,0.0,0.0,1,0.0
item,publisher_name,KNXV-PHX (ABC),0.0,0.0,1,0.0
item,publisher_name,KOA-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KOAA (NBC),0.0,0.0,1,0.0
item,publisher_name,KOAB (PBS),0.0,0.0,1,0.0
item,publisher_name,KOAM (CBS),0.0,0.0,1,0.0
item,publisher_name,KOAT-ABQ (ABC),0.0,0.0,1,0.0
item,publisher_name,KOB-ABQ (NBC),0.0,0.0,1,0.0
item,publisher_name,KKCO (NBC),0.0,0.0,1,0.0
item,publisher_name,KJRH (NBC),0.0,0.0,1,0.0
item,publisher_name,KCWC (PBS),0.0,0.0,1,0.0
item,publisher_name,KERO-BFL (ABC),0.0,0.0,1,0.0
item,publisher_name,KEYC (CBS),0.0,0.0,1,0.0
item,publisher_name,KEYE-AUS (CBS),0.0,0.0,1,0.0
item,publisher_name,KEYT (ABC),0.0,0.0,1,0.0
item,publisher_name,KEZI (ABC),0.0,0.0,1,0.0
item,publisher_name,KFBB (ABC),0.0,0.0,1,0.0
item,publisher_name,KFBK-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KFDA (CBS),0.0,0.0,1,0.0
item,publisher_name,KFDM (CBS),0.0,0.0,1,0.0
item,publisher_name,KFDX (NBC),0.0,0.0,1,0.0
item,publisher_name,KFI AM,0.0,0.0,1,0.0
item,publisher_name,KFMB CW,0.0,0.0,1,0.0
item,publisher_name,KFMB-SD (CBS),0.0,0.0,1,0.0
item,publisher_name,KFOR FM 101.5 & 1240 AM,0.0,0.0,1,0.0
item,publisher_name,KFOR-OKC (NBC),0.0,0.0,1,0.0
item,publisher_name,KFOX (FOX),0.0,0.0,1,0.0
item,publisher_name,KESQ (ABC),0.0,0.0,1,0.0
item,publisher_name,KERN Radio NewsTalk 1180 & 96.1,0.0,0.0,1,0.0
item,publisher_name,The Review Online,0.0,0.0,1,0.0
item,publisher_name,KERA (90.1),0.0,0.0,1,0.0
item,publisher_name,Thebesttimes,0.0,0.0,1,0.0
item,publisher_name,KCWY (NBC),0.0,0.0,1,0.0
item,publisher_name,The good men project,0.0,0.0,1,0.0
item,publisher_name,KDBC (CBS),0.0,0.0,1,0.0
item,publisher_name,The World Insiders,0.0,0.0,1,0.0
item,publisher_name,KDKA-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KDKA-PIT (CBS),0.0,0.0,1,0.0
item,publisher_name,The West Australian,0.0,0.0,1,0.0
item,publisher_name,KDRV (ABC),0.0,0.0,1,0.0
item,publisher_name,KDSM-DM (FOX),0.0,0.0,1,0.0
item,publisher_name,KDVR-DEN (FOX),0.0,0.0,1,0.0
item,publisher_name,KECI (NBC),0.0,0.0,1,0.0
item,publisher_name,KELO (CBS),0.0,0.0,1,0.0
item,publisher_name,KENS-SAT (CBS),0.0,0.0,1,0.0
item,publisher_name,KEPR (CBS),0.0,0.0,1,0.0
item,publisher_name,KFQX (FOX),0.0,0.0,1,0.0
item,publisher_name,The Reporter,0.0,0.0,1,0.0
item,publisher_name,KJNB Northeast Arkansas CBS,0.0,0.0,1,0.0
item,publisher_name,KHNL-HON (NBC),0.0,0.0,1,0.0
item,publisher_name,KHOU 11,0.0,0.0,1,0.0
item,publisher_name,KHQ (NBC),0.0,0.0,1,0.0
item,publisher_name,KHQA (CBS),0.0,0.0,1,0.0
item,publisher_name,The Morgan News,0.0,0.0,1,0.0
item,publisher_name,KHSL-CR (CBS),0.0,0.0,1,0.0
item,publisher_name,KIEM (NBC),0.0,0.0,1,0.0
item,publisher_name,The Mighty 790 (KFGO),0.0,0.0,1,0.0
item,publisher_name,KIMT (CBS),0.0,0.0,1,0.0
item,publisher_name,KING-SEA (NBC),0.0,0.0,1,0.0
item,publisher_name,KION (CBS),0.0,0.0,1,0.0
item,publisher_name,KIRO-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KIRO-SEA (CBS),0.0,0.0,1,0.0
item,publisher_name,The Manila Times,0.0,0.0,1,0.0
item,publisher_name,KITV-HON (ABC),0.0,0.0,1,0.0
item,publisher_name,KJCT (ABC),0.0,0.0,1,0.0
item,publisher_name,The NY Times Post,0.0,0.0,1,0.0
item,publisher_name,KGWN (CBS),0.0,0.0,1,0.0
item,publisher_name,KFSM (CBS),0.0,0.0,1,0.0
item,publisher_name,KGW-POR (NBC),0.0,0.0,1,0.0
item,publisher_name,KFSN-FRES (ABC),0.0,0.0,1,0.0
item,publisher_name,KFVS (CBS),0.0,0.0,1,0.0
item,publisher_name,The Pilot News,0.0,0.0,1,0.0
item,publisher_name,KFYI-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KFYR (NBC),0.0,0.0,1,0.0
item,publisher_name,KGAN-IOW (CBS),0.0,0.0,1,0.0
item,publisher_name,KGET (NBC),0.0,0.0,1,0.0
item,publisher_name,KGMB-HON (CBS),0.0,0.0,1,0.0
item,publisher_name,KGMI News/Talk 790 (Radio),0.0,0.0,1,0.0
item,publisher_name,The Online Culture Channel,0.0,0.0,1,0.0
item,publisher_name,KGNS (NBC),0.0,0.0,1,0.0
item,publisher_name,KGO-AM (Radio),0.0,0.0,1,0.0
item,publisher_name,KGO-SF (ABC),0.0,0.0,1,0.0
item,publisher_name,KGPE-FRES (CBS),0.0,0.0,1,0.0
item,publisher_name,KGTV-SD (ABC),0.0,0.0,1,0.0
item,publisher_name,/	The CoolDown,0.0,0.0,1,0.0
item,publication_name,__OTHER__,0.16697673853555026,0.16697673853555034,5,1.0
item,publication_name,Head Topics,0.04876768249089634,0.04876768249089636,5,0.29075348094511605
item,publication_name,Hibiny,0.02957816659914581,0.029578166599145823,5,0.17561765460511744
item,publication_name,News Break,0.02598358289846844,0.02598358289846845,5,0.15405039011233795
item,publication_name,Multidisciplinary Digital Publishing Institute,0.023089087417941533,0.023089087417941544,5,0.13668360864334198
item,publication_name,ReliefWeb,0.016631770023731247,0.016631770023731254,5,0.09794013130311052
item,publication_name,Bnn,0.011892307393921565,0.01189230739392157,5,0.06950366894684722
item,publication_name,World News,0.010717570693253776,0.010717570693253782,5,0.06245532642865714
item,publication_name,US Share Markets,0.010316667303141692,0.010316667303141697,5,0.06004993259988917
item,publication_name,Newswise,0.009726072123413435,0.009726072123413438,5,0.056506400577819485
item,publication_name,Medical Xpress,0.008687387312731602,0.008687387312731606,5,0.05027436040237823
item,publication_name,MSN,0.008115660296799184,0.008115660296799188,5,0.04684403611532423
item,publication_name,Idaho County Free Press,0.0062668431144238795,0.006266843114423882,5,0.03575125528410596
item,publication_name,NCBI,0.00617057183183956,0.006170571831839562,5,0.03517363395505918
item,publication_name,Island Packet,0.005753405652047738,0.005753405652047741,5,0.032670664463677695
item,publication_name,AOL,0.005275539474105179,0.005275539474105181,5,0.02980349899750739
item,publication_name,Street Insider,0.004761298070697904,0.004761298070697906,5,0.026718084584057267
item,publication_name,Hoodline.com,0.0047507276442325065,0.004750727644232508,5,0.026654662724291494
item,publication_name,The Inyo Register,0.004465904953088527,0.004465904953088529,5,0.02494574541286823
item,publication_name,Nature Cell Biology,0.0043590856059172066,0.004359085605917208,5,0.02430483639384726
item,publication_name,Msn International Edition,0.004084094676782236,0.004084094676782238,5,0.022654909004299624
item,publication_name,WFMZ Allentown,0.003453903817174405,0.0034539038171744066,5,0.01887380552143095
item,publication_name,Ein News,0.0033826258381398568,0.003382625838139858,5,0.018446142360865458
item,publication_name,Orange County Register,0.0032251890132283575,0.0032251890132283588,5,0.017501531822757842
item,publication_name,Medscape,0.003062496421124075,0.003062496421124076,5,0.01652538702905955
item,publication_name,The State,0.003055011709627298,0.0030550117096272995,5,0.016480479255045907
item,publication_name,Advanced Financial Network,0.002914142406545181,0.0029141424065451823,5,0.01563527275229762
item,publication_name,Eseuro,0.0028929745259604544,0.0028929745259604557,5,0.015508266868629826
item,publication_name,AP News,0.002855296521092492,0.002855296521092493,5,0.015282201331083862
item,publication_name,DNyuz,0.0027818798114423934,0.0027818798114423947,5,0.014841705928260196
item,publication_name,Market Screener,0.0027376374148085064,0.0027376374148085077,5,0.014576254474224589
item,publication_name,The News Tribune,0.0027073983555260836,0.002707398355526085,5,0.014394822118251362
item,publication_name,Yahoo! News US,0.002689032397673635,0.0026890323976736363,5,0.014284627585684946
item,publication_name,Expert Review of Neurotherapeutics (Online),0.0026207672967567324,0.0026207672967567337,5,0.013875041494582472
item,publication_name,Kentucky,0.002447967821742368,0.002447967821742369,5,0.01283825607179597
item,publication_name,Star-Telegram,0.002431496031767199,0.0024314960317672,5,0.012739426421231137
item,publication_name,CIDRAP,0.002408153253113323,0.002408153253113324,5,0.012599371292975347
item,publication_name,Bloomberg Government,0.0023954215648295633,0.002395421564829564,5,0.012522982005224519
item,publication_name,Yahoo! Lifestyle,0.0023847255416784264,0.0023847255416784272,5,0.01245880657365007
item,publication_name,ClinicalTrials.gov,0.0023088312921360752,0.002308831292136076,5,0.012003446095313607
item,publication_name,Spectrum News,0.0022276018898292117,0.0022276018898292125,5,0.011516075053205897
item,publication_name,Colorado Springs Gazette,0.002225928765644648,0.0022259287656446487,5,0.011506036418742897
item,publication_name,Benzinga,0.0022101485679674082,0.002210148567967409,5,0.011411356276230362
item,publication_name,Washington City Paper,0.002172176934680059,0.00217217693468006,5,0.011183528987585848
item,publication_name,ArcaMax,0.0020472456726797744,0.0020472456726797752,5,0.010433949677339398
item,publication_name,San Luis Obispo Tribune,0.0018692138502042926,0.0018692138502042935,5,0.009365770515803467
item,publication_name,KTBS 3 News,0.00186418981797427,0.0018641898179742708,5,0.009335626654664628
item,publication_name,Pan American Health Organization,0.001839129749970355,0.001839129749970356,5,0.009185267903873647
item,publication_name,Markets Businessinsider.com,0.0018156970250784517,0.0018156970250784526,5,0.009044673104137872
item,publication_name,News Yahoo,0.0017142847551081654,0.0017142847551081663,5,0.008436206190750887
item,publication_name,Ksnt,0.001709888617361702,0.001709888617361703,5,0.008409829654990486
item,publication_name,Wjhl,0.0017067316235402264,0.001706731623540227,5,0.008390887900834918
item,publication_name,Bio Rxiv,0.0017027975201393823,0.001702797520139383,5,0.008367283540593715
item,publication_name,Macon Telegraph,0.0016961411278958501,0.0016961411278958508,5,0.008327345627322454
item,publication_name,SlideShare,0.001662769963191467,0.0016627699631914677,5,0.008127120845944875
item,publication_name,New York Times,0.0016213265209987894,0.00162132652099879,5,0.007878462933460527
item,publication_name,Koin,0.0015978065207860673,0.001597806520786068,5,0.0077373444875713905
item,publication_name,Newsweek,0.0015731746212503095,0.0015731746212503102,5,0.007589554719274397
item,publication_name,Northern KentuckyTribune,0.0015687610581365157,0.0015687610581365163,5,0.007563073632462361
item,publication_name,Yahoo Finanzas,0.001541979585885005,0.0015419795858850056,5,0.0074023865700229684
item,publication_name,Wreg,0.0015030204263774946,0.0015030204263774953,5,0.0071686341893629985
item,publication_name,Kdvr,0.0014779590721772516,0.0014779590721772523,5,0.007018267721479105
item,publication_name,Khon 2,0.001463488898595078,0.0014634888985950788,5,0.006931447636904539
item,publication_name,KRQE,0.0014559165033811564,0.001455916503381157,5,0.0068860137663865895
item,publication_name,Bloomberg,0.001449540753599508,0.0014495407535995086,5,0.006847759689327629
item,publication_name,Bay News 9,0.0014472219001536839,0.0014472219001536845,5,0.0068338467219994075
item,publication_name,Whnt,0.0014263312757400272,0.001426331275740028,5,0.0067085043570229725
item,publication_name,Kern Golden Empire,0.0014262243182841027,0.0014262243182841033,5,0.006707862619360565
item,publication_name,PressNewsAgency,0.0014103839984005934,0.001410383998400594,5,0.006612821747586317
item,publication_name,Keloland Tv,0.0013835024163017743,0.001383502416301775,5,0.0064515340326833795
item,publication_name,The Community Post,0.0013648399726846213,0.001364839972684622,5,0.006339560605135462
item,publication_name,News Medical,0.0013443420572855332,0.0013443420572855338,5,0.0062165744682764305
item,publication_name,Washington Post,0.0013313680794121497,0.0013313680794121503,5,0.006138731459010572
item,publication_name,The Denver Gazette,0.0013246010680762993,0.0013246010680763,5,0.006098129838500687
item,publication_name,FOX5 San Diego,0.0013243228748844604,0.001324322874884461,5,0.006096460697746683
item,publication_name,Health Medicine Network,0.0012911715520091934,0.001291171552009194,5,0.00589755495280557
item,publication_name,IdahoStatesman.com,0.001286269624448189,0.0012862696244481896,5,0.00586814371160601
item,publication_name,Finance Minyanville,0.001280509083803255,0.0012805090838032556,5,0.005833580848683306
item,publication_name,Wkbn,0.0012772675562656218,0.0012772675562656224,5,0.005814131897821044
item,publication_name,WRAL,0.0012734192291719835,0.0012734192291719842,5,0.005791042189750653
item,publication_name,Backchina.com,0.0012728826027766772,0.0012728826027766779,5,0.0057878224668661375
item,publication_name,Los Angeles Times,0.0012277077209127043,0.001227707720912705,5,0.0055167761631156435
item,publication_name,GlobeNewswire,0.0012268741656490233,0.001226874165649024,5,0.005511774886656907
item,publication_name,NBC Boston,0.0012206031667313956,0.001220603166731396,5,0.005474149307854853
item,publication_name,Wenxuecity,0.0012133916060521922,0.0012133916060521927,5,0.005430880420683079
item,publication_name,Fox 59,0.001205961677544421,0.0012059616775444214,5,0.00538630134098065
item,publication_name,Deal Town,0.0012031873005272351,0.0012031873005272356,5,0.005369655262348219
item,publication_name,The Columbian,0.0011995146269840383,0.0011995146269840387,5,0.005347619463964435
item,publication_name,UN News,0.001191641119826913,0.0011916411198269134,5,0.005300378941699919
item,publication_name,Fox8,0.0011908140306010233,0.0011908140306010238,5,0.005295416461040329
item,publication_name,BioSpace,0.0011838187035817709,0.0011838187035817713,5,0.005253444961528641
